Demand ID,Plant ID,Cost_USD_per_MWh
D376,P41,67.31
D376,P42,39.102
D376,P43,47.484
D376,P44,63.341
D376,P45,65.139
D376,P46,70.765
D376,P47,69.252
D376,P48,69.092
D376,P49,55.422
D376,P50,55.3
D376,P51,59.505
D376,P52,65.403
D376,P53,67.209
D376,P54,49.738
D376,P55,67.153
D376,P56,52.288
D376,P57,51.104
D376,P58,68.112
D376,P59,66.334
D376,P60,48.507
D376,P61,38.251
D376,P62,65.158
D376,P63,61.246
D376,P64,64.735
D377,P1,67.329
D377,P2,74.746
D377,P3,66.909
D377,P4,74.471
D377,P5,76.191
D377,P6,64.494
D377,P7,59.649
D377,P8,67.289
D377,P9,62.905
D377,P10,63.455
D377,P11,60.755
D377,P12,
D377,P13,79.389
D377,P14,48.197
D377,P15,37.923
D377,P16,56.238
D377,P17,62.057
D377,P18,51.749
D377,P19,64.781
D377,P20,51.357
D377,P21,51.115
D377,P22,51.926
D377,P23,59.347
D377,P24,64.742
D377,P25,53.116
D377,P26,40.331
D377,P27,48.074
D377,P28,46.667
D377,P29,58.164
D377,P30,63.262
D377,P31,65.064
D377,P32,71.467
D377,P33,241.736
D377,P34,51.66
D377,P35,58.021
D377,P36,60.114
D377,P37,57.867
D377,P38,59.064
D377,P39,59.593
D377,P40,57.926
D377,P41,59.131
D377,P42,40.472
D377,P43,56.851
D377,P44,51.635
D377,P45,56.915
D377,P46,72.708
D377,P47,58.616
D377,P48,68.897
D377,P49,53.689
D377,P50,62.409
D377,P51,67.492
D377,P52,77.52
D377,P53,48.134
D377,P54,58.424
D377,P55,68.398
D377,P56,53.697
D377,P57,62.039
D377,P58,78.506
D377,P59,60.964
D377,P60,54.14
D377,P61,57.281
D377,P62,54.259
D377,P63,54.008
D377,P64,51.765
D378,P1,72.774
D378,P2,74.092
D378,P3,66.584
D378,P4,73.706
D378,P5,62.842
D378,P6,67.086
D378,P7,65.858
D378,P8,65.512
D378,P9,55.031
D378,P10,67.891
D378,P11,59.767
D378,P12,63.376
D378,P13,69.175
D378,P14,51.63
D378,P15,55.974
D378,P16,58.173
D378,P17,61.677
D378,P18,49.295
D378,P19,71.257
D378,P20,59.105
D378,P21,47.948
D378,P22,56.978
D378,P23,67.74
D378,P24,63.842
D378,P25,54.96
D378,P26,42.336
D378,P27,55.799
D378,P28,47.808
D378,P29,59.154
D378,P30,53.745
D378,P31,61.932
D378,P32,61.094
D378,P33,51.48
D378,P34,62.472
D378,P35,54.226
D378,P36,63.176
D378,P37,58.572
D378,P38,53.843
D378,P39,57.002
D378,P40,54.518
D378,P41,67.052
D378,P42,48.776
D378,P43,53.748
D378,P44,54.029
D378,P45,59.672
D378,P46,70.469
D378,P47,64.623
D378,P48,70.545
D378,P49,48.274
D378,P50,64.303
D378,P51,68.695
D378,P52,67.313
D378,P53,45.881
D378,P54,66.377
D378,P55,68.77
D378,P56,51.906
D378,P57,56.832
D378,P58,63.619
D378,P59,68.653
D378,P60,55.531
D378,P61,47.57
D378,P62,60.5
D378,P63,64.614
D378,P64,56.362
D379,P1,66.741
D379,P2,75.714
D379,P3,55.853
D379,P4,83.524
D379,P5,81.992
D379,P6,65.662
D379,P7,72.638
D379,P8,61.306
D379,P9,63.597
D379,P10,69.989
D379,P11,60.695
D379,P12,60.247
D379,P13,74.086
D379,P14,45.768
D379,P15,38.909
D379,P16,43.15
D379,P17,62.06
D379,P18,48.095
D379,P19,57.502
D379,P20,49.352
D379,P21,54.454
D379,P22,45.353
D379,P23,56.574
D379,P24,56.199
D379,P25,47.513
D379,P26,47.523
D379,P27,47.198
D379,P28,32.082
D379,P29,61.692
D379,P30,48.688
D379,P31,71.219
D379,P32,75.977
D379,P33,40.559
D379,P34,65.205
D379,P35,61.199
D379,P36,55.555
D379,P37,71.8
D379,P38,56.545
D379,P39,64.678
D379,P40,48.887
D379,P41,63.682
D379,P42,47.385
D379,P43,48.255
D379,P44,51.319
D379,P45,67.221
D379,P46,70.021
D379,P47,60.355
D379,P48,70.786
D379,P49,62.022
D379,P50,69.255
D379,P51,61.505
D379,P52,72.4
D379,P53,50.034
D379,P54,57.145
D379,P55,56.503
D379,P56,55.113
D379,P57,64.746
D379,P58,77.587
D379,P59,71.738
D379,P60,43.142
D379,P61,50.512
D379,P62,66.071
D379,P63,59.015
D379,P64,53.859
D380,P1,66.478
D380,P2,81.014
D380,P3,60.157
D380,P4,80.723
D380,P5,86.669
D380,P6,74.131
D380,P7,63.77
D380,P8,66.497
D380,P9,64.856
D380,P10,69.488
D380,P11,66.971
D380,P12,71.494
D380,P13,70.461
D380,P14,45.645
D380,P15,46.873
D380,P16,59.848
D380,P17,71.38
D380,P18,60.994
D380,P19,70.017
D380,P20,57.022
D380,P21,70.327
D380,P22,43.835
D380,P23,53.713
D380,P24,54.986
D380,P25,55.845
D380,P26,57.615
D380,P27,55.641
D380,P28,43.847
D380,P29,61.743
D380,P30,59.585
D380,P31,70.002
D380,P32,68.409
D380,P33,47.967
D380,P34,66.123
D380,P35,57.33
D380,P36,58.696
D380,P37,73.068
D380,P38,58.349
D380,P39,68.617
D380,P40,70.148
D380,P41,69.999
D380,P42,47.958
D380,P43,57.606
D380,P44,63.586
D380,P45,67.112
D380,P46,75.288
D380,P47,73.985
D380,P48,69.748
D380,P49,63.021
D380,P50,63.23
D380,P51,62.473
D380,P52,68.258
D380,P53,69.853
D380,P54,60.778
D380,P55,57.722
D380,P56,65.218
D380,P57,57.512
D380,P58,81.531
D380,P59,65.499
D380,P60,51.183
D380,P61,51.999
D380,P62,72.529
D380,P63,64.24
D380,P64,65.946
D381,P1,47.442
D381,P2,77.897
D381,P3,50.362
D381,P4,75.109
D381,P5,75.154
D381,P6,61.521
D381,P7,63.368
D381,P8,61.677
D381,P9,62.71
D381,P10,59.073
D381,P11,57.633
D381,P12,66.561
D381,P13,62.41
D381,P14,58.594
D381,P15,41.419
D381,P16,70.144
D381,P17,60.071
D381,P18,56.785
D381,P19,53.868
D381,P20,54.35
D381,P21,43.433
D381,P22,55.47
D381,P23,64.334
D381,P24,51.335
D381,P25,59.788
D381,P26,46.562
D381,P27,53.275
D381,P28,47.739
D381,P29,61.824
D381,P30,54.965
D381,P31,60.235
D381,P32,50.337
D381,P33,42.613
D381,P34,57.782
D381,P35,52.433
D381,P36,57.26
D381,P37,43.894
D381,P38,43.511
D381,P39,60.505
D381,P40,69.923
D381,P41,89.928
D381,P42,33.491
D381,P43,48.314
D381,P44,63.976
D381,P45,50.571
D381,P46,75.669
D381,P47,70.339
D381,P48,69.984
D381,P49,43.67
D381,P50,47.562
D381,P51,55.146
D381,P52,66.295
D381,P53,62.366
D381,P54,37.562
D381,P55,68.264
D381,P56,312.492
D381,P57,51.471
D381,P58,75.892
D381,P59,80.466
D381,P60,49.018
D381,P61,35.399
D381,P62,63.424
D381,P63,40.553
D381,P64,58.263
D382,P1,64.251
D382,P2,67.05
D382,P3,62.87
D382,P4,69.599
D382,P5,58.295
D382,P6,61.72
D382,P7,64.508
D382,P8,65.584
D382,P9,61.077
D382,P10,67.158
D382,P11,54.987
D382,P12,61.636
D382,P13,75.502
D382,P14,45.661
D382,P15,52.336
D382,P16,53.158
D382,P17,59.323
D382,P18,48.478
D382,P19,63.006
D382,P20,46.561
D382,P21,52.433
D382,P22,52.502
D382,P23,63.846
D382,P24,60.314
D382,P25,55.304
D382,P26,43.277
D382,P27,47.424
D382,P28,39.715
D382,P29,63.251
D382,P30,61.406
D382,P31,66.671
D382,P32,66.539
D382,P33,56.324
D382,P34,65.723
D382,P35,57.599
D382,P36,58.494
D382,P37,61.654
D382,P38,56.849
D382,P39,64.863
D382,P40,45.26
D382,P41,71.234
D382,P42,50.669
D382,P43,47.857
D382,P44,55.383
D382,P45,61.503
D382,P46,73.982
D382,P47,63.848
D382,P48,69.38
D382,P49,50.922
D382,P50,65.432
D382,P51,65.536
D382,P52,69.079
D382,P53,53.914
D382,P54,53.125
D382,P55,67.917
D382,P56,49.584
D382,P57,60.466
D382,P58,69.198
D382,P59,69.47
D382,P60,51.313
D382,P61,49.015
D382,P62,54.199
D382,P63,63.635
D382,P64,50.352
D383,P1,65.029
D383,P2,72.913
D383,P3,56.143
D383,P4,66.584
D383,P5,78.803
D383,P6,62.617
D383,P7,59.778
D383,P8,70.042
D383,P9,60.673
D383,P10,60.82
D383,P11,68.037
D383,P12,65.554
D383,P13,92.845
D383,P14,46.688
D383,P15,40.55
D383,P16,74.052
D383,P17,69.847
D383,P18,55.253
D383,P19,47.943
D383,P20,37.218
D383,P21,61.402
D383,P22,53.258
D383,P23,39.049
D383,P24,49.861
D383,P25,58.285
D383,P26,50.496
D383,P27,36.947
D383,P28,43.554
D383,P29,65.234
D383,P30,65.483
D383,P31,78.599
D383,P32,60.48
D383,P33,55.981
D383,P34,49.134
D383,P35,52.695
D383,P36,58.043
D383,P37,57.542
D383,P38,55.227
D383,P39,63.671
D383,P40,49.508
D383,P41,61.957
D383,P42,45.677
D383,P43,36.421
D383,P44,65.159
D383,P45,55.058
D383,P46,73.608
D383,P47,68.237
D383,P48,63.368
D383,P49,67.02
D383,P50,67.386
D383,P51,55.241
D383,P52,81.114
D383,P53,60.746
D383,P54,43.26
D383,P55,68.104
D383,P56,52.18
D383,P57,58.595
D383,P58,83.635
D383,P59,58.853
D383,P60,35.295
D383,P61,43.34
D383,P62,67.603
D383,P63,54.325
D383,P64,59.617
D384,P1,63.917
D384,P2,68.458
D384,P3,51.059
D384,P4,76.461
D384,P5,75.633
D384,P6,65.552
D384,P7,62.251
D384,P8,64.337
D384,P9,60.565
D384,P10,61.854
D384,P11,66.242
D384,P12,60.02
D384,P13,74.657
D384,P14,49.074
D384,P15,43.12
D384,P16,47.104
D384,P17,73.268
D384,P18,54.129
D384,P19,49.449
D384,P20,44.56
D384,P21,51.948
D384,P22,39.663
D384,P23,52.904
D384,P24,59.31
D384,P25,53.869
D384,P26,31.937
D384,P27,39.955
D384,P28,33.492
D384,P29,60.407
D384,P30,48.483
D384,P31,68.356
D384,P32,61.887
D384,P33,33.87
D384,P34,58.745
D384,P35,51.368
D384,P36,59.056
D384,P37,63.037
D384,P38,49.221
D384,P39,66.086
D384,P40,49.907
D384,P41,62.947
D384,P42,45.251
D384,P43,44.66
D384,P44,56.599
D384,P45,72.439
D384,P46,65.967
D384,P47,57.135
D384,P48,70.881
D384,P49,55.12
D384,P50,63.149
D384,P51,52.318
D384,P52,77.067
D384,P53,50.025
D384,P54,36.38
D384,P55,60.151
D384,P56,43.518
D384,P57,52.142
D384,P58,76.21
D384,P59,69.05
D384,P60,40.836
D384,P61,44.03
D384,P62,63.899
D384,P63,63.405
D384,P64,57.631
D385,P1,84.157
D385,P2,89.95
D385,P3,83.432
D385,P4,85.632
D385,P5,85.711
D385,P6,74.935
D385,P7,68.937
D385,P8,77.81
D385,P9,68.538
D385,P10,71.536
D385,P11,64.868
D385,P12,62.559
D385,P13,84.503
D385,P14,43.463
D385,P15,47.902
D385,P16,72.524
D385,P17,71.987
D385,P18,49.137
D385,P19,75.502
D385,P20,58.275
D385,P21,71.69
D385,P22,62.78
D385,P23,54.941
D385,P24,63.297
D385,P25,60.835
D385,P26,53.162
D385,P27,53.063
D385,P28,53.329
D385,P29,51.043
D385,P30,75.447
D385,P31,83.675
D385,P32,79.092
D385,P33,71.49
D385,P34,63.178
D385,P35,54.187
D385,P36,60.42
D385,P37,76.104
D385,P38,63.872
D385,P39,65.079
D385,P40,53.6
D385,P41,67.029
D385,P42,46.4
D385,P43,54.233
D385,P44,61.568
D385,P45,68.117
D385,P46,80.596
D385,P47,72.827
D385,P48,58.838
D385,P49,62.068
D385,P50,71.105
D385,P51,70.227
D385,P52,79.777
D385,P53,60.201
D385,P54,76.638
D385,P55,58.276
D385,P56,55.912
D385,P57,65.806
D385,P58,83.339
D385,P59,56.691
D385,P60,60.899
D385,P61,72.273
D385,P62,63.325
D385,P63,57.166
D385,P64,56.161
D386,P1,60.489
D386,P2,72.011
D386,P3,55.203
D386,P4,72.068
D386,P5,77.422
D386,P6,71.745
D386,P7,65.47
D386,P8,63.736
D386,P9,59.228
D386,P10,70.42
D386,P11,72.752
D386,P12,68.255
D386,P13,75.708
D386,P14,47.639
D386,P15,47.064
D386,P16,61.933
D386,P17,66.687
D386,P18,54.818
D386,P19,54.702
D386,P20,48.974
D386,P21,58.513
D386,P22,42.31
D386,P23,48.428
D386,P24,52.593
D386,P25,52.606
D386,P26,44.469
D386,P27,50.651
D386,P28,43.816
D386,P29,60.055
D386,P30,51.034
D386,P31,67.919
D386,P32,53.442
D386,P33,47.094
D386,P34,48.52
D386,P35,45.513
D386,P36,55.103
D386,P37,62.22
D386,P38,52.943
D386,P39,65.717
D386,P40,57.231
D386,P41,64.343
D386,P42,40.3
D386,P43,51.918
D386,P44,57.788
D386,P45,68.471
D386,P46,73.59
D386,P47,61.169
D386,P48,71.62
D386,P49,56.574
D386,P50,63.914
D386,P51,62.606
D386,P52,72.692
D386,P53,55.728
D386,P54,46.983
D386,P55,59.503
D386,P56,48.626
D386,P57,52.821
D386,P58,75.026
D386,P59,63.865
D386,P60,47.298
D386,P61,41.243
D386,P62,63.314
D386,P63,61.714
D386,P64,63.581
D387,P1,66.368
D387,P2,76.94
D387,P3,50.206
D387,P4,74.939
D387,P5,77.731
D387,P6,66.783
D387,P7,57.701
D387,P8,61.837
D387,P9,58.849
D387,P10,64.12
D387,P11,58.477
D387,P12,65.121
D387,P13,70.855
D387,P14,54.307
D387,P15,38.718
D387,P16,44.807
D387,P17,57.784
D387,P18,64.504
D387,P19,64.389
D387,P20,54.047
D387,P21,66.899
D387,P22,33.589
D387,P23,57.092
D387,P24,60.793
D387,P25,52.671
D387,P26,45.784
D387,P27,47.537
D387,P28,39.092
D387,P29,75.988
D387,P30,66.239
D387,P31,61.791
D387,P32,79.905
D387,P33,42.991
D387,P34,63.267
D387,P35,57.355
D387,P36,65.04
D387,P37,67.435
D387,P38,59.114
D387,P39,60.888
D387,P40,66.251
D387,P41,66.172
D387,P42,50.663
D387,P43,48.006
D387,P44,54.557
D387,P45,61.901
D387,P46,72.917
D387,P47,64.907
D387,P48,79.422
D387,P49,70.492
D387,P50,70.907
D387,P51,70.256
D387,P52,79.636
D387,P53,54.853
D387,P54,59.807
D387,P55,66.38
D387,P56,63.882
D387,P57,68.22
D387,P58,78.92
D387,P59,69.079
D387,P60,40.178
D387,P61,54.285
D387,P62,68.06
D387,P63,59.262
D387,P64,54.398
D388,P1,45.183
D388,P2,65.282
D388,P3,31.217
D388,P4,51.649
D388,P5,58.089
D388,P6,71.635
D388,P7,55.302
D388,P8,66.393
D388,P9,53.422
D388,P10,56.066
D388,P11,60.597
D388,P12,78.913
D388,P13,64.516
D388,P14,59.068
D388,P15,57.847
D388,P16,72.258
D388,P17,67.637
D388,P18,59.911
D388,P19,51.17
D388,P20,49.49
D388,P21,38.596
D388,P22,56.079
D388,P23,69.863
D388,P24,49.768
D388,P25,47.716
D388,P26,48.5
D388,P27,54.422
D388,P28,44.591
D388,P29,80.928
D388,P30,45.389
D388,P31,51.795
D388,P32,32.043
D388,P33,47.237
D388,P34,44.999
D388,P35,60.176
D388,P36,56.326
D388,P37,48.85
D388,P38,37.154
D388,P39,58.441
D388,P40,63.461
D388,P41,73.165
D388,P42,46.683
D388,P43,45.832
D388,P44,68.859
D388,P45,52.125
D388,P46,67.062
D388,P47,75.28
D388,P48,78.804
D388,P49,52.45
D388,P50,44.692
D388,P51,55.692
D388,P52,63.083
D388,P53,58.534
D388,P54,30.869
D388,P55,74.701
D388,P56,57.257
D388,P57,40.207
D388,P58,61.332
D388,P59,85.675
D388,P60,44.453
D388,P61,25.32
D388,P62,69.341
D388,P63,63.052
D388,P64,71.772
D389,P1,70.8
D389,P2,81.466
D389,P3,297.18
D389,P4,80.657
D389,P5,88.892
D389,P6,56.435
D389,P7,54.954
D389,P8,59.267
D389,P9,60.523
D389,P10,61.455
D389,P11,57.674
D389,P12,58.039
D389,P13,73.261
D389,P14,43.027
D389,P15,33.871
D389,P16,57.774
D389,P17,54.09
D389,P18,50.627
D389,P19,71.238
D389,P20,49.736
D389,P21,68.062
D389,P22,38.034
D389,P23,54.986
D389,P24,48.089
D389,P25,54.758
D389,P26,50.612
D389,P27,51.424
D389,P28,37.857
D389,P29,61.534
D389,P30,69.419
D389,P31,64.904
D389,P32,76.809
D389,P33,57.512
D389,P34,56.663
D389,P35,48.422
D389,P36,59.736
D389,P37,60.038
D389,P38,68.896
D389,P39,58.488
D389,P40,66.126
D389,P41,63.212
D389,P42,35.587
D389,P43,48.45
D389,P44,47.455
D389,P45,57.918
D389,P46,74.256
D389,P47,70.886
D389,P48,58.749
D389,P49,67.641
D389,P50,57.633
D389,P51,69.568
D389,P52,74.094
D389,P53,55.085
D389,P54,66.596
D389,P55,55.991
D389,P56,67.163
D389,P57,61.606
D389,P58,75.048
D389,P59,52.101
D389,P60,46.106
D389,P61,57.714
D389,P62,63.906
D389,P63,45.262
D389,P64,42.501
D390,P1,66.545
D390,P2,78.012
D390,P3,58.97
D390,P4,69.618
D390,P5,74.415
D390,P6,64.03
D390,P7,54.332
D390,P8,64.901
D390,P9,61.264
D390,P10,57.153
D390,P11,68.54
D390,P12,60.446
D390,P13,83.156
D390,P14,47.402
D390,P15,52.868
D390,P16,62.998
D390,P17,62.881
D390,P18,60.385
D390,P19,62.645
D390,P20,46.564
D390,P21,61.779
D390,P22,45.55
D390,P23,65.587
D390,P24,55.14
D390,P25,61.492
D390,P26,47.539
D390,P27,48.88
D390,P28,50.253
D390,P29,68.188
D390,P30,61.357
D390,P31,64.929
D390,P32,60.952
D390,P33,62.342
D390,P34,54.363
D390,P35,59.68
D390,P36,66.235
D390,P37,59.666
D390,P38,56.612
D390,P39,65.11
D390,P40,63.749
D390,P41,66.347
D390,P42,49.051
D390,P43,44.425
D390,P44,58.739
D390,P45,61.83
D390,P46,74.577
D390,P47,65.628
D390,P48,69.15
D390,P49,60.951
D390,P50,57.811
D390,P51,58.111
D390,P52,75.912
D390,P53,60.707
D390,P54,56.884
D390,P55,73.91
D390,P56,51.569
D390,P57,54.127
D390,P58,71.511
D390,P59,73.607
D390,P60,45.2
D390,P61,49.699
D390,P62,61.003
D390,P63,56.048
D390,P64,55.254
D391,P1,63.482
D391,P2,77.711
D391,P3,53.739
D391,P4,79.331
D391,P5,77.53
D391,P6,73.079
D391,P7,71.16
D391,P8,61.132
D391,P9,55.787
D391,P10,68.536
D391,P11,64.215
D391,P12,70.69
D391,P13,68.211
D391,P14,53.273
D391,P15,47.397
D391,P16,53.521
D391,P17,61.371
D391,P18,48.583
D391,P19,69.306
D391,P20,54.687
D391,P21,61.101
D391,P22,49.335
D391,P23,56.842
D391,P24,58.731
D391,P25,47.763
D391,P26,45.614
D391,P27,55.962
D391,P28,43.781
D391,P29,61.283
D391,P30,44.66
D391,P31,75.276
D391,P32,71.239
D391,P33,39.992
D391,P34,63.398
D391,P35,51.549
D391,P36,55.498
D391,P37,71.087
D391,P38,52.728
D391,P39,58.305
D391,P40,58.847
D391,P41,68.647
D391,P42,47.846
D391,P43,54.997
D391,P44,57.224
D391,P45,64.682
D391,P46,64.917
D391,P47,62.273
D391,P48,71.224
D391,P49,54.779
D391,P50,67.088
D391,P51,65.055
D391,P52,64.365
D391,P53,49.245
D391,P54,55.707
D391,P55,56.445
D391,P56,65.683
D391,P57,62.604
D391,P58,71.629
D391,P59,68.423
D391,P60,52.114
D391,P61,48.489
D391,P62,66.163
D391,P63,187.521
D391,P64,61.42
D392,P1,56.625
D392,P2,70.252
D392,P3,60.222
D392,P4,68.171
D392,P5,67.168
D392,P6,72.148
D392,P7,65.939
D392,P8,72.614
D392,P9,55.611
D392,P10,63.478
D392,P11,56.871
D392,P12,60.726
D392,P13,78.071
D392,P14,39.879
D392,P15,50.602
D392,P16,60.749
D392,P17,70.199
D392,P18,45.333
D392,P19,60.86
D392,P20,51.27
D392,P21,57.553
D392,P22,59.323
D392,P23,49.721
D392,P24,52.515
D392,P25,50.019
D392,P26,48.241
D392,P27,47.132
D392,P28,45.17
D392,P29,57.221
D392,P30,49.898
D392,P31,71.961
D392,P32,55.725
D392,P33,46.948
D392,P34,62.819
D392,P35,51.223
D392,P36,49.628
D392,P37,60.958
D392,P38,42.866
D392,P39,61.183
D392,P40,44.172
D392,P41,71.94
D392,P42,43.541
D392,P43,46.759
D392,P44,63.33
D392,P45,59.267
D392,P46,65.998
D392,P47,74.343
D392,P48,67.043
D392,P49,43.263
D392,P50,68.885
D392,P51,59.034
D392,P52,65.198
D392,P53,60.275
D392,P54,55.413
D392,P55,54.334
D392,P56,50.216
D392,P57,52.365
D392,P58,71.679
D392,P59,65.604
D392,P60,49.5
D392,P61,46.388
D392,P62,60.643
D392,P63,56.306
D392,P64,65.396
D393,P1,70.095
D393,P2,73.362
D393,P3,61.067
D393,P4,64.902
D393,P5,68.564
D393,P6,75.205
D393,P7,59.51
D393,P8,69.091
D393,P9,62.39
D393,P10,69.504
D393,P11,58.857
D393,P12,75.013
D393,P13,74.948
D393,P14,53.486
D393,P15,60.269
D393,P16,70.271
D393,P17,67.446
D393,P18,57.415
D393,P19,62.919
D393,P20,53.865
D393,P21,53.301
D393,P22,52.17
D393,P23,72.845
D393,P24,60.065
D393,P25,49.429
D393,P26,48.299
D393,P27,52.977
D393,P28,45.439
D393,P29,73.621
D393,P30,62.154
D393,P31,63.575
D393,P32,57.896
D393,P33,55.29
D393,P34,65.176
D393,P35,68.201
D393,P36,65.077
D393,P37,56.391
D393,P38,54.349
D393,P39,66.687
D393,P40,64.343
D393,P41,78.87
D393,P42,54.311
D393,P43,48.777
D393,P44,59.411
D393,P45,59.971
D393,P46,76.887
D393,P47,71.602
D393,P48,76.873
D393,P49,59.263
D393,P50,64.07
D393,P51,65.703
D393,P52,69.841
D393,P53,62.024
D393,P54,46.88
D393,P55,75.127
D393,P56,58.565
D393,P57,55.025
D393,P58,68.752
D393,P59,75.189
D393,P60,54.882
D393,P61,40.557
D393,P62,67.279
D393,P63,63.336
D393,P64,51.335
D394,P1,67.36
D394,P2,79.903
D394,P3,59.848
D394,P4,73.563
D394,P5,81.322
D394,P6,74.839
D394,P7,70.234
D394,P8,72.138
D394,P9,60.455
D394,P10,70.793
D394,P11,65.675
D394,P12,75.279
D394,P13,67.175
D394,P14,50.015
D394,P15,54.266
D394,P16,71.283
D394,P17,77.006
D394,P18,56.297
D394,P19,70.251
D394,P20,53.483
D394,P21,59.587
D394,P22,53.953
D394,P23,66.035
D394,P24,50.504
D394,P25,47.635
D394,P26,47.061
D394,P27,63.073
D394,P28,50.106
D394,P29,66.987
D394,P30,53.859
D394,P31,74.735
D394,P32,65.135
D394,P33,43.899
D394,P34,59.073
D394,P35,57.861
D394,P36,57.394
D394,P37,65.198
D394,P38,54.711
D394,P39,64.848
D394,P40,57.061
D394,P41,75.546
D394,P42,46.228
D394,P43,52.861
D394,P44,63.116
D394,P45,68.997
D394,P46,74.961
D394,P47,73.222
D394,P48,78.062
D394,P49,53.612
D394,P50,63.41
D394,P51,66.463
D394,P52,73.758
D394,P53,62.13
D394,P54,47.837
D394,P55,68.799
D394,P56,61.081
D394,P57,56.601
D394,P58,70.119
D394,P59,76.802
D394,P60,58.87
D394,P61,49.52
D394,P62,71.449
D394,P63,61.322
D394,P64,67.407
D395,P1,69.495
D395,P2,81.607
D395,P3,62.448
D395,P4,74.862
D395,P5,87.204
D395,P6,71.252
D395,P7,74.674
D395,P8,69.254
D395,P9,76.272
D395,P10,73.181
D395,P11,65.514
D395,P12,76.064
D395,P13,81.126
D395,P14,64.509
D395,P15,52.341
D395,P16,76.039
D395,P17,66.948
D395,P18,60.803
D395,P19,67.031
D395,P20,69.004
D395,P21,58.99
D395,P22,58.448
D395,P23,62.794
D395,P24,62.926
D395,P25,52.85
D395,P26,47.616
D395,P27,56.167
D395,P28,58.761
D395,P29,57.354
D395,P30,73.079
D395,P31,76.171
D395,P32,71.502
D395,P33,55.783
D395,P34,61.991
D395,P35,55.939
D395,P36,69.363
D395,P37,66.325
D395,P38,70.224
D395,P39,66.007
D395,P40,75.448
D395,P41,75.291
D395,P42,38.186
D395,P43,54.122
D395,P44,55.877
D395,P45,59.099
D395,P46,78.387
D395,P47,69.614
D395,P48,83.55
D395,P49,71.626
D395,P50,67.659
D395,P51,68.297
D395,P52,81.055
D395,P53,60.854
D395,P54,57.46
D395,P55,72.491
D395,P56,64.929
D395,P57,72.078
D395,P58,79.605
D395,P59,67.08
D395,P60,55.184
D395,P61,50.978
D395,P62,63.035
D395,P63,53.295
D395,P64,59.57
D396,P1,45.747
D396,P2,71.244
D396,P3,53.543
D396,P4,78.538
D396,P5,66.81
D396,P6,56.991
D396,P7,57.29
D396,P8,58.151
D396,P9,55.621
D396,P10,44.941
D396,P11,46.355
D396,P12,55.083
D396,P13,59.612
D396,P14,38.738
D396,P15,31.511
D396,P16,44.315
D396,P17,49.395
D396,P18,38.089
D396,P19,51.958
D396,P20,40.428
D396,P21,41.599
D396,P22,43.431
D396,P23,53.359
D396,P24,39.993
D396,P25,39.323
D396,P26,44.998
D396,P27,43.569
D396,P28,28.695
D396,P29,54.615
D396,P30,33.834
D396,P31,68.947
D396,P32,62.178
D396,P33,32.92
D396,P34,61.221
D396,P35,44.226
D396,P36,45.211
D396,P37,57.221
D396,P38,38.221
D396,P39,62.033
D396,P40,35.693
D396,P41,70.069
D396,P42,34.976
D396,P43,46.078
D396,P44,53.368
D396,P45,43.295
D396,P46,66.088
D396,P47,68.995
D396,P48,62.153
D396,P49,38.135
D396,P50,54.155
D396,P51,56.069
D396,P52,54.679
D396,P53,46.178
D396,P54,45.763
D396,P55,45.511
D396,P56,49.419
D396,P57,54.645
D396,P58,68.497
D396,P59,70.646
D396,P60,44.266
D396,P61,44.039
D396,P62,61.828
D396,P63,45.692
D396,P64,54.158
D397,P1,62.646
D397,P2,77.136
D397,P3,59.663
D397,P4,74.741
D397,P5,81.877
D397,P6,68.406
D397,P7,48.047
D397,P8,61.293
D397,P9,63.158
D397,P10,53.893
D397,P11,60.759
D397,P12,66.706
D397,P13,68.948
D397,P14,49.315
D397,P15,38.436
D397,P16,61.682
D397,P17,64.695
D397,P18,68.735
D397,P19,62.078
D397,P20,49.877
D397,P21,64.786
D397,P22,47.508
D397,P23,62.716
D397,P24,53.225
D397,P25,58.887
D397,P26,51.491
D397,P27,51.686
D397,P28,47.835
D397,P29,70.699
D397,P30,71.114
D397,P31,69.02
D397,P32,59.044
D397,P33,56.718
D397,P34,58.977
D397,P35,57.025
D397,P36,62.378
D397,P37,62.001
D397,P38,46.084
D397,P39,59.838
D397,P40,64.582
D397,P41,76.928
D397,P42,49.424
D397,P43,48.05
D397,P44,62.785
D397,P45,57.082
D397,P46,77.382
D397,P47,70.88
D397,P48,61.041
D397,P49,56.656
D397,P50,52.956
D397,P51,58.205
D397,P52,69.574
D397,P53,68.218
D397,P54,55.493
D397,P55,66.278
D397,P56,57.235
D397,P57,55.634
D397,P58,78.035
D397,P59,74.956
D397,P60,41.607
D397,P61,51.79
D397,P62,71.172
D397,P63,58.903
D397,P64,58.085
D398,P1,73.422
D398,P2,89.84
D398,P3,82.97
D398,P4,91.739
D398,P5,91.532
D398,P6,72.289
D398,P7,80.064
D398,P8,85.047
D398,P9,79.82
D398,P10,75.862
D398,P11,59.448
D398,P12,67.343
D398,P13,74.218
D398,P14,66.073
D398,P15,45.968
D398,P16,68.396
D398,P17,64.959
D398,P18,66.125
D398,P19,72.547
D398,P20,68.21
D398,P21,67.401
D398,P22,77.361
D398,P23,74.154
D398,P24,64.621
D398,P25,56.492
D398,P26,58.376
D398,P27,58.677
D398,P28,62.651
D398,P29,50.461
